Time,Sender_account,Receiver_account,Amount,Is_laundering,Laundering_type,Days_Since_Start,Year,Month,Day,Payment_type_Cash Deposit,Payment_type_Cash Withdrawal,Payment_type_Cheque,Payment_type_Credit card,Payment_type_Cross-border,Payment_type_Debit card,Sender_Info,Receiver_Info
73000,6198213027,5770772598,6648.85,0,Normal_Fan_In,187,2023,4,12,False,False,False,False,False,False,France - US dollar,India - Dirham
68884,2517567965,1004594866,583.73,0,Normal_Small_Fan_Out,27,2022,11,3,False,False,False,False,False,True,France - US dollar,India - Dirham
46507,4782851543,7206238564,1182.19,0,Normal_Cash_Deposits,305,2023,8,8,True,False,False,False,False,False,France - US dollar,India - Dirham
70298,8915239131,701359052,982.99,0,Normal_Group,54,2022,11,30,False,False,False,False,False,False,France - US dollar,India - Dirham
49831,8269808551,9378497536,14742.02,0,Normal_Fan_In,128,2023,2,12,False,False,True,False,False,False,France - US dollar,India - Dirham
60229,9199500430,8355234126,64368.94,0,Normal_Mutual,278,2023,7,12,False,False,False,False,False,True,France - US dollar,India - Dirham
81255,9591130405,5151884692,11063.4,0,Normal_Fan_In,184,2023,4,9,False,False,True,False,False,False,France - US dollar,India - Dirham
67803,7961403190,6408825974,6262.94,0,Normal_Periodical,235,2023,5,30,False,False,True,False,False,False,France - US dollar,India - Dirham
78682,151970486,6614038491,3604.89,0,Normal_Group,201,2023,4,26,False,False,False,False,True,False,France - US dollar,India - Moroccan dirham
82577,6605857170,9612926544,4406.29,0,Normal_Fan_Out,215,2023,5,10,False,False,True,False,False,False,France - US dollar,India - Dirham
43619,5228370002,5114215674,8307.73,0,Normal_Fan_Out,93,2023,1,8,False,False,False,False,False,True,France - US dollar,India - Dirham
48897,205902083,4613920700,14866.1,0,Normal_Fan_In,103,2023,1,18,False,False,False,False,False,False,France - US dollar,India - Dirham
71108,5533441702,8282437045,8491.48,0,Normal_Fan_Out,201,2023,4,26,False,False,False,False,False,False,France - US dollar,India - Dirham
80718,1270746414,9660969279,21479.53,0,Normal_Fan_In,100,2023,1,15,False,False,False,False,False,True,France - US dollar,India - Dirham
31648,1200180344,6352659975,4863.83,0,Normal_Fan_In,52,2022,11,28,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
86110,7779402565,3889857281,8654.55,0,Normal_Fan_In,217,2023,5,12,False,False,False,True,False,False,France - US dollar,India - Dirham
49931,7565955001,648385159,10087.73,0,Normal_Fan_In,58,2022,12,4,False,False,False,True,False,False,France - US dollar,India - Dirham
41277,6218531217,3758486710,7751.74,0,Normal_Fan_Out,14,2022,10,21,False,False,False,False,True,False,France - US dollar,India - Moroccan dirham
59425,9285136661,1900602065,11986.1,0,Normal_Small_Fan_Out,314,2023,8,17,False,False,False,True,False,False,France - US dollar,India - Dirham
25789,2938210715,3528690905,8480.63,0,Normal_Group,2,2022,10,9,False,False,False,False,False,False,France - US dollar,India - Dirham
77634,9054848433,3125783082,5412.83,0,Normal_Fan_In,249,2023,6,13,False,False,True,False,False,False,France - US dollar,India - Dirham
38259,6195418525,2949513346,5730.47,0,Normal_Fan_In,256,2023,6,20,False,False,False,True,False,False,France - US dollar,India - Dirham
52712,7763613711,9530627221,13678.39,0,Normal_Fan_Out,119,2023,2,3,False,False,False,False,True,False,France - US dollar,Austria - US dollar
53940,6237397712,4199078749,7358.95,0,Normal_Fan_Out,52,2022,11,28,False,False,False,False,False,False,France - US dollar,India - Dirham
48808,732931435,3773537895,6133.44,0,Normal_Periodical,19,2022,10,26,False,False,False,False,False,True,France - US dollar,India - Dirham
62229,8654637365,1960998621,2836.29,0,Normal_Small_Fan_Out,41,2022,11,17,False,False,False,False,False,True,France - US dollar,India - Dirham
77188,2247711283,5681915589,19572.32,0,Normal_Fan_In,232,2023,5,27,False,False,False,True,False,False,France - US dollar,India - Dirham
83442,8825356117,4032109964,809.59,0,Normal_Small_Fan_Out,45,2022,11,21,False,False,False,False,False,False,France - US dollar,India - Dirham
73605,5720245161,520466114,14468.73,0,Normal_Fan_In,179,2023,4,4,False,False,False,False,True,False,France - US dollar,Germany - Dirham
28987,5846687093,4063515059,12217.56,0,Normal_Fan_Out,240,2023,6,4,False,False,False,False,True,False,France - US dollar,Albania - Mexican Peso
79237,8253832631,4665242425,5910.59,0,Normal_Fan_In,19,2022,10,26,False,False,False,False,True,False,Germany - Euro,India - Dirham
63409,6504286023,5051634668,5103.83,0,Normal_Small_Fan_Out,46,2022,11,22,False,False,False,False,False,True,France - US dollar,India - Dirham
83132,3256647913,7810500956,8647.01,0,Normal_Fan_In,224,2023,5,19,False,False,True,False,False,False,France - US dollar,India - Dirham
55929,187791985,410490431,366.7,0,Normal_Small_Fan_Out,60,2022,12,6,False,False,False,False,True,False,France - US dollar,France - UK pounds
49032,2880159072,8296003659,1275.52,0,Normal_Small_Fan_Out,6,2022,10,13,False,False,False,False,False,False,France - US dollar,India - Dirham
42247,750883711,9814531273,4930.0,0,Normal_Small_Fan_Out,155,2023,3,11,False,False,True,False,False,False,France - US dollar,India - Dirham
52093,6185200489,5624904540,5553.9,0,Normal_Fan_Out,275,2023,7,9,False,False,True,False,False,False,France - US dollar,India - Dirham
37443,3825205153,5920403082,9462.76,0,Normal_Fan_In,138,2023,2,22,False,False,False,True,False,False,France - US dollar,India - Dirham
47667,7388703391,1340442402,8835.31,0,Normal_Fan_Out,141,2023,2,25,False,False,False,False,False,True,France - US dollar,India - Dirham
52343,8325668773,9311692099,1067.5,0,Normal_Group,113,2023,1,28,False,False,False,False,False,True,France - US dollar,India - Dirham
82314,8280582332,5903158928,1359.52,0,Normal_Small_Fan_Out,305,2023,8,8,False,False,True,False,False,False,France - US dollar,India - Dirham
63338,8988792911,7406560346,15987.6,0,Normal_Fan_Out,222,2023,5,17,False,False,False,False,True,False,France - US dollar,Albania - UK pounds
47704,5596971465,8868105909,909.09,0,Normal_Small_Fan_Out,286,2023,7,20,False,False,False,False,False,False,France - US dollar,India - Dirham
45394,2479984730,2791748050,5064.11,0,Normal_Fan_Out,296,2023,7,30,False,False,False,True,False,False,France - US dollar,India - Dirham
85620,40801917,9023994772,15852.99,0,Normal_Fan_Out,80,2022,12,26,False,False,False,True,False,False,France - US dollar,India - Dirham
59614,6601649309,4108486581,463.06,0,Normal_Small_Fan_Out,168,2023,3,24,False,False,False,False,False,False,France - US dollar,India - Dirham
55815,6875266721,5842344705,687.36,0,Normal_Small_Fan_Out,185,2023,4,10,False,False,False,False,False,True,France - US dollar,India - Dirham
38276,8948581496,9147930572,1878.93,0,Normal_Small_Fan_Out,36,2022,11,12,False,False,False,True,False,False,France - US dollar,India - Dirham
32130,2141897242,828700013,31803.33,0,Normal_Mutual,300,2023,8,3,False,False,False,False,False,True,France - US dollar,India - Dirham
37332,8120188367,1695361090,8559.79,0,Normal_Fan_Out,116,2023,1,31,False,False,False,True,False,False,France - US dollar,India - Dirham
35656,9751096594,2409385593,6653.26,0,Normal_Small_Fan_Out,67,2022,12,13,False,False,True,False,False,False,France - US dollar,India - Dirham
66732,7722243822,7318240412,11971.61,0,Normal_Small_Fan_Out,273,2023,7,7,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
28113,1401850201,1323349734,12258.72,0,Normal_Fan_Out,281,2023,7,15,False,False,False,False,False,True,France - US dollar,India - Dirham
36559,871028965,8407765894,8681.2,0,Normal_Small_Fan_Out,69,2022,12,15,False,False,False,False,False,True,France - US dollar,India - Dirham
52012,8686333670,5928873058,9208.87,0,Normal_Group,20,2022,10,27,False,False,False,True,False,False,France - US dollar,India - Dirham
18673,2140450871,1695151941,14646.88,0,Normal_Fan_Out,259,2023,6,23,False,False,False,False,False,False,France - US dollar,India - Dirham
65758,5207913559,5007319653,4497.86,0,Normal_Fan_Out,62,2022,12,8,False,False,False,False,False,True,France - US dollar,India - Dirham
74450,977617366,4824670936,7975.56,0,Normal_Group,43,2022,11,19,False,False,False,True,False,False,France - US dollar,India - Dirham
29635,3199662770,6219400578,11549.94,0,Normal_Fan_Out,139,2023,2,23,False,False,True,False,False,False,France - US dollar,India - Dirham
70338,5007881669,6814985128,8577.6,0,Normal_Group,94,2023,1,9,False,False,False,False,False,False,France - US dollar,India - Dirham
31883,310099060,7741005267,1457.04,0,Normal_Small_Fan_Out,84,2022,12,30,False,False,True,False,False,False,France - US dollar,India - Dirham
53104,6798775979,2867823914,4044.15,0,Normal_Small_Fan_Out,230,2023,5,25,False,False,False,False,False,True,France - US dollar,India - Dirham
78571,7112379017,5708936901,4590.16,0,Normal_Fan_In,0,2022,10,7,False,False,False,False,False,True,France - US dollar,India - Dirham
67766,7252575293,4868342879,4416.31,0,Normal_Fan_In,24,2022,10,31,False,False,True,False,False,False,France - US dollar,India - Dirham
8456,4541778603,1355011687,11815.85,0,Normal_Small_Fan_Out,119,2023,2,3,False,False,True,False,False,False,France - US dollar,India - Dirham
38927,2752573496,4695717270,114.47,0,Normal_Cash_Withdrawal,223,2023,5,18,False,True,False,False,False,False,France - US dollar,India - Dirham
66372,7323386414,2855977211,6939.09,0,Normal_Small_Fan_Out,9,2022,10,16,False,False,False,False,False,True,France - US dollar,India - Dirham
5858,4685872493,7196152875,30512.62,0,Normal_Fan_In,231,2023,5,26,False,False,False,False,False,False,France - US dollar,India - Dirham
25191,7582407869,9284498000,1533.31,0,Normal_Small_Fan_Out,219,2023,5,14,False,False,False,True,False,False,France - US dollar,India - Dirham
58127,5873681614,4495317949,2416.35,0,Normal_Small_Fan_Out,137,2023,2,21,False,False,False,True,False,False,France - US dollar,India - Dirham
61633,2407205829,1462188980,646.3,0,Normal_Cash_Deposits,153,2023,3,9,True,False,False,False,False,False,France - US dollar,India - Dirham
66470,2797998245,3053004593,5822.04,0,Normal_Small_Fan_Out,222,2023,5,17,False,False,False,False,False,False,France - US dollar,India - Dirham
38519,3341245665,9829442587,9272.22,0,Normal_Fan_In,40,2022,11,16,False,False,False,False,True,False,France - US dollar,Albania - UK pounds
56826,5548584830,2184468336,4152.98,0,Normal_Small_Fan_Out,131,2023,2,15,False,False,False,True,False,False,France - US dollar,India - Dirham
2954,9939053037,5212976542,7334.08,0,Normal_Fan_Out,136,2023,2,20,False,False,False,False,False,True,France - US dollar,India - Dirham
65276,8350313358,8101474477,10449.85,0,Normal_Small_Fan_Out,142,2023,2,26,False,False,False,False,False,False,France - US dollar,India - Dirham
58480,4297598636,7793037342,8817.81,0,Normal_Fan_In,269,2023,7,3,False,False,False,False,False,True,France - US dollar,India - Dirham
72179,8798978569,7765718061,79.29,0,Normal_Cash_Withdrawal,4,2022,10,11,False,True,False,False,False,False,France - US dollar,India - Dirham
73852,193080443,436157946,5610.42,0,Normal_Fan_In,88,2023,1,3,False,False,False,True,False,False,France - US dollar,India - Dirham
71994,6219666393,5591338786,126.0,0,Normal_Small_Fan_Out,189,2023,4,14,False,False,False,False,False,True,France - US dollar,India - Dirham
41643,4452728291,3131760341,11026.24,0,Normal_Fan_In,252,2023,6,16,False,False,True,False,False,False,France - US dollar,India - Dirham
73810,6387321352,2177413468,25876.66,0,Normal_Fan_In,262,2023,6,26,False,False,False,False,False,True,France - US dollar,India - Dirham
66294,7618340734,3471344633,11147.39,0,Normal_Fan_Out,160,2023,3,16,False,False,True,False,False,False,France - US dollar,India - Dirham
62651,9532778729,8478335389,9170.35,0,Normal_Fan_Out,7,2022,10,14,False,False,False,False,False,False,France - US dollar,India - Dirham
43498,8555342087,452965854,274.27,0,Normal_Small_Fan_Out,61,2022,12,7,False,False,False,False,False,False,France - US dollar,India - Dirham
66585,7165301885,2184366698,19134.11,0,Normal_Fan_Out,300,2023,8,3,False,False,False,True,False,False,France - US dollar,India - Dirham
19379,5738047075,5306691623,5241.54,0,Normal_Fan_Out,190,2023,4,15,False,False,False,True,False,False,France - US dollar,India - Dirham
85301,7270370455,1161273205,4174.47,0,Normal_Foward,24,2022,10,31,False,False,False,True,False,False,France - US dollar,India - Dirham
70505,5910211704,6044707108,7758.22,0,Normal_Fan_In,238,2023,6,2,False,False,False,False,False,True,France - US dollar,India - Dirham
46367,9343486907,9920923757,14066.86,0,Normal_Fan_In,283,2023,7,17,False,False,False,True,False,False,France - US dollar,India - Dirham
58892,8200974944,7827323310,4137.37,0,Normal_Small_Fan_Out,38,2022,11,14,False,False,False,True,False,False,France - US dollar,India - Dirham
3762,8027136397,4032438191,2630.49,0,Normal_Periodical,121,2023,2,5,False,False,False,True,False,False,France - US dollar,India - Dirham
59160,5879667469,4510875664,4430.62,0,Normal_Small_Fan_Out,235,2023,5,30,False,False,True,False,False,False,France - US dollar,India - Dirham
11191,1754826819,5608405392,62.5,0,Normal_Cash_Withdrawal,32,2022,11,8,False,True,False,False,False,False,France - US dollar,India - Dirham
49453,2237229573,35328673,5247.71,0,Normal_Plus_Mutual,254,2023,6,18,False,False,False,False,False,True,France - US dollar,India - Dirham
34741,3806252141,4318598372,1569.54,0,Normal_Small_Fan_Out,212,2023,5,7,False,False,False,True,False,False,France - Naira,India - Dirham
76877,8473871613,7696812100,13362.68,0,Normal_Fan_Out,106,2023,1,21,False,False,False,False,False,True,France - US dollar,India - Dirham
80444,963640486,8747411984,25804.43,0,Normal_Mutual,202,2023,4,27,False,False,False,True,False,False,France - US dollar,India - Dirham
34153,7866028775,3418863588,8896.85,0,Normal_Fan_Out,159,2023,3,15,False,False,False,True,False,False,France - US dollar,India - Dirham
83337,884222528,1447809271,7901.98,0,Normal_Fan_Out,305,2023,8,8,False,False,True,False,False,False,France - US dollar,India - Dirham
82541,8335109480,3132476471,11750.67,0,Normal_Small_Fan_Out,12,2022,10,19,False,False,False,False,False,True,France - US dollar,India - Dirham
49669,2860682842,2606284641,7811.17,0,Normal_Fan_Out,304,2023,8,7,False,False,True,False,False,False,France - US dollar,Germany - Pakistani rupee
46408,3416166523,1513726763,7506.48,0,Normal_Fan_Out,257,2023,6,21,False,False,False,False,False,False,France - US dollar,India - Dirham
46889,2831014523,6951383963,13083.45,0,Normal_Small_Fan_Out,118,2023,2,2,False,False,False,True,False,False,France - US dollar,India - Dirham
79602,7370356783,2648504626,7128.71,0,Normal_Fan_Out,215,2023,5,10,False,False,False,True,False,False,France - US dollar,India - Dirham
83593,3459176930,5638944084,17313.73,0,Normal_Foward,239,2023,6,3,False,False,False,False,False,True,France - US dollar,India - Dirham
82797,7019062775,8918727523,5796.42,0,Normal_Small_Fan_Out,25,2022,11,1,False,False,True,False,False,False,France - US dollar,India - Dirham
35515,383489048,374645144,5573.5,0,Normal_Fan_Out,308,2023,8,11,False,False,False,False,False,True,France - US dollar,India - Dirham
4620,6156339187,3423434742,9086.75,0,Normal_Fan_Out,233,2023,5,28,False,False,False,False,False,False,France - US dollar,India - Dirham
64559,8579657778,1179731989,12143.38,0,Normal_Plus_Mutual,177,2023,4,2,False,False,False,False,True,False,France - US dollar,Austria - Pakistani rupee
51275,4652190637,8926735331,10074.41,0,Normal_Fan_In,28,2022,11,4,False,False,False,True,False,False,France - US dollar,India - Dirham
81734,3799080345,7050112511,2809.17,0,Normal_Small_Fan_Out,144,2023,2,28,False,False,False,False,False,False,France - US dollar,India - Albanian lek
52310,3938337297,6594797295,7462.93,0,Normal_Fan_Out,221,2023,5,16,False,False,False,False,True,False,Germany - Euro,India - Dirham
49810,803976331,7964454948,9644.4,0,Normal_Small_Fan_Out,169,2023,3,25,False,False,False,False,False,False,France - US dollar,India - Dirham
2389,3772047765,2073730911,23629.44,0,Normal_Mutual,125,2023,2,9,False,False,False,True,False,False,France - US dollar,India - Dirham
39140,612534901,5344624642,404.35,0,Normal_Cash_Deposits,215,2023,5,10,True,False,False,False,False,False,France - US dollar,India - Dirham
64886,3023126798,8975856886,6415.42,0,Normal_Periodical,87,2023,1,2,False,False,False,False,False,True,France - US dollar,India - Dirham
64284,804196431,1672584402,5545.03,0,Normal_Fan_Out,79,2022,12,25,False,False,False,False,False,False,France - US dollar,India - Dirham
